"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","responses","stimulus","button_pressed","key_press","response","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","reason","gender_other","preview","country","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
77,"cog_load","22129","""","survey-text",53,696825,"0.0-6.0","5e42b216e0774b000c6174ad","618c128dfba7721f72bf2b0e","618c2f555080a64551a36ec0","9ppjm2745lkoq3e","19",0,1467,4,30166,"2","8855",1,0,0,"0",8,49895,"Jennifer","cog_load",1,"15839",1,0,0,"0","{""Q0"":""If anyone has ever done that,  they’re a bit fucked in the head like""}","""","""","""","""",6,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"8698.999999999884",1,0,0,"0",7,"No","Firstly, the person donated their body for scientific purposes. Not for cannibalism. Secondly, she’s “morally” a vegetarian, human meat is still meat. Thirdly, if she had a relative give their body up for science and then discovered someone had cut a chunk to grill later,  surely she’d be in shock and morally conflicted.","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
644,"cog_load","1897.9000000953674","""","survey-text",60,411447,"0.0-6.0","5e441f92bbb6cd000c5b0135","618c128dfba7721f72bf2b0b","618c5a914c930fc26ec08b7c","tzefxfmkr7mez1k","45",0,2149.70000004768,4,25039.5999999046,"2","6609",1,0,0,"1",8,38376.1000000238,"Jennifer","cog_load",1,"6225.5",1,0,0,"2","{""Q0"":""}","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"2",0,2,0,1,"10367.600000023842",1,0,0,"1",5,"No","It is disrespectful of the person who donated their body. It is also pretty much theft.","NA",NA,"UK",1,1,2,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
267,"cog_load","3743.2000000029802","""","survey-text",52,357771,"0.0-6.0","5e4559b98ca19b000d13f09a","618c128dfba7721f72bf2b22","618c3fc853f7b293ef2e8cba","f1c5d6rt1znq1ra","5e4559b98ca19b000d13f09a",0,2393.20000000298,4,15552.5,"2","4953.10000000149",1,0,0,"1",8,33844.5,"Heinz","cog_load",2,"14263.79999999702",1,0,0,"2","{""Q0"":""No""}","""","""","""","""",6,0,1,0,0,1,0,0,0,0,"1",1,0,0,2,"8405",1,0,0,"1",5,"No",NA,"NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
853,"control","6333.29999999702","debriefing_form.html","external-html",27,276625,"0.0-7.0","5e45becd38e58c016fddb83b","618c128dfba7721f72bf2b1b","618ca61324bb3b65bcdc3660","9vdst3n5mpr2y2l","63",0,2430.90000000596,4,19022.400000006,NA,"10065.8999999985",NA,NA,NA,NA,8,41855,"Incest","control",1,"5445.39999999851",1,0,0,NA,"""","""","""","""","""",6,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"4266.19999999553",1,0,0,NA,6,"No","If eventually their family found out","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
7,"cog_load","17106","debriefing_form.html","external-html",67,600636,"0.0-7.0","5e465a752f3c8312192f3071","618c128dfba7721f72bf2b33","618c1dadc6274c03a9477fd8","4fjl99zf4clvrth","40",0,1771,4,32020,"2","12259",1,0,0,"0",8,35496,"Incest","cog_load",1,"4319.000000000058",0,2,0,"0","""","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"1",1,0,0,1,"4252.000000000116",0,0,3,"0",7,"No",NA,"NA",NA,"UK",1,2,1,3,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
839,"control","14614","debriefing_form.html","external-html",27,220064,"0.0-7.0","5e5012ec47808406305d6a0d","618c128dfba7721f72bf2b15","618ca1611e4fd1dd2e6c59df","3d6xn3j0k9vytbu","5e5012ec47808406305d6a0d",1,2493,1,26827,NA,"7387",NA,NA,NA,NA,7,13200,"Incest","control",1,"6552",1,0,0,NA,"""","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"5921",1,0,0,NA,7,"no","unatural","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
514,"control","10545.899999976158","""","survey-text",25,262891,"0.0-6.0","5e504cc583c96c0962356a59","618c128dfba7721f72bf2b11","618c4f487c434db25e400dde","skuapzfumf30sj7","55",0,2046.89999997616,4,16756.6999999881,NA,"6347.40000000596",NA,NA,NA,NA,8,45249,"Trolley","control",5,"24876.09999999404",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",3,0,0,1,0,0,1,0,0,1,"1",1,0,0,3,"9854.59999999404",1,0,0,NA,3,"no",NA,"NA",NA,"UK",NA,1,1,1,"right","wrong","It's wrong but I can't think of a reason.","not wrong","wrong","wrong","wrong","wrong","wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
382,"cog_load","2039.3999999761581","""","html-button-response",40,358166,"0.0-4.0-1.0-7.0-6.0","5e570f6b38fb3a0d3c15e266","618c128dfba7721f72bf2b0a","618c46c960d94661ca310d66","2pthmoumblzfs1e","25",0,970.400000035763,1,7739.80000001192,"1","10270",1,0,0,"2",8,35594.5999999642,"Jennifer","cog_load",5,"7239",0,2,0,"5","""","<p>And do you accept that there was no risk of disease?</p>","1","""","""",2,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"UK",1,2,NA,NA,"right",NA,NA,"not wrong","not wrong","wrong",NA,NA,NA,FALSE,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"unstated","reason","reason",NA,NA,"unstated","reason","reason",NA,NA
475,"control","3644.2999999523163","""","survey-text",25,168873,"0.0-6.0","5e6003da868950348ea8cdec","618c128dfba7721f72bf2b28","618c4d3feafbef6bfd7cbd80","nxdwceqnga17sva","41",1,1971,1,11955.1999999285,NA,"7393.39999997616",NA,NA,NA,NA,8,24632.7999999523,"Incest","control",2,"5583.300000071526",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",2,0,0,2,0,0,2,0,0,2,"1",1,0,0,2,"5596.899999976158",1,0,0,NA,6,"no",NA,"NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
67,"cog_load","5796","""","survey-text",53,320876,"0.0-6.0","5e60f7b720abd6000eaf36ed","618c128dfba7721f72bf2b33","618c2d54dcd70c5a40fc0fb2","eagdkp9kws3z8hx","38",0,1570,1,12254,"2","9303.00000000003",1,0,0,"0",8,27864,"Heinz","cog_load",1,"12125",1,0,0,"1","{""Q0"":""No""}","""","""","""","""",5,0,0,0,0,0,0,0,0,1,"2",1,0,0,1,"5875.999999999942",1,0,0,"0",5,"No","He is charging too much money. He can still make a profit if he sold it for half the price","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,"unstated","reason","reason","no reason","reason","unstated","reason","reason","no reason",FALSE
561,"cog_load","3423.999999999942","""","survey-text",52,295415,"0.0-6.0","5e64cb22b7d70b23933e7676","618c128dfba7721f72bf2b11","618c53cbf27d92ea1cacee4d","pmysgzmyqrtjtnk","56",0,2013,4,15821,"2","6258",1,0,0,"1",8,26324,"Heinz","cog_load",1,"10271",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"1",1,0,0,2,"6541",1,0,0,"1",5,"No",NA,"NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
1155,NA,"4883.000000000004","""","html-button-response",4,25055,"0.0-3.0","5e6686f1ed17a9000e4e747a","618d7b245d63c4043bcefa04","618dcb4bdaa5cd0ad3f72e47","ho04b3v3ac5cdgg","31",1,5222,4,4883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention2.png""><br>","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
21,"control","16360","debriefing_form.html","external-html",27,329908,"0.0-7.0","5e67f456781a070ab57859e9","618c128dfba7721f72bf2b33","618c233720098e1a2e2d5741","nq503bpb6mmkvzo","38",0,8754,1,92945,NA,"17970",NA,NA,NA,NA,0,14135,"Incest","control",1,"8302.00000000003",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"5990",1,0,0,NA,7,"No","They are brother and sister!","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
944,"cog_load","2666.3000000000466","""","survey-text",52,163212,"0.0-6.0","5e72a539c600fa1efa380fb6","618d7b245d63c4043bcefa04","618d830172292397c2e95d90","wrlmabw3lqn1onk","32",1,3307.80000000005,4,7409.30000000005,"0","4651.5",1,0,0,"1",8,13442.7,"Incest","cog_load",7,"8217",1,0,0,"2","{""Q0"":""No""}","""","""","""","""",7,0,1,0,0,1,0,0,1,0,"0",1,0,0,7,"4546.799999999814",1,0,0,"1",7,"No",NA,"NA",NA,"UK",1,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
746,"cog_load","2774.199999988079","""","survey-text",52,274964,"0.0-6.0","5e72c398c88a68220fb7ba95","618c128dfba7721f72bf2b20","618c71616153e0993bda0eb7","8r0pahcrg9xgjnv","52",1,1764.40000000596,1,10146.700000003,"2","9675.40000000596",1,0,0,"1",8,26977.900000006,"Trolley","cog_load",5,"12417.20000000298",1,0,0,"2","{""Q0"":""}","""","""","""","""",5,0,0,0,0,1,1,0,1,0,"1",1,0,0,4,"12393.5",1,0,0,"1",6,"no",NA,"NA",NA,"UK",1,1,1,1,"right","neutral","It's wrong but I can't think of a reason.","not wrong","wrong","not wrong","not wrong","wrong","not wrong",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,4,"unstated","reason","no reason","reason","no reason","unstated","reason","no reason","reason",FALSE
1147,"cog_load","3001","debriefing_form.html","external-html",53,161623,"0.0-7.0","5e7742009fd0682a4d96127a","618d7b245d63c4043bcefa04","618dc7eccdbbfb00e36fc824","a3a45w40qe1proj","22",1,1716,2,10346,"0","6410",1,0,0,"6",2,3339,"Incest","cog_load",5,"6462.999999999985",1,0,0,"0","""","""","""","""","""",1,0,0,1,1,1,1,1,0,1,"0",1,0,0,5,"2166",1,0,0,"0",1,"No",NA,"NA",NA,"UK",1,1,1,1,"right","right","There is nothing wrong.","not wrong","wrong","not wrong","wrong","not wrong","not wrong",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,4,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
697,"cog_load","81985.20000004768","""","survey-text",53,431752,"0.0-6.0","5e7bf226d81d73227612d5d3","618c128dfba7721f72bf2b0f","618c64a11676e33866aa9027","4ofq9pansrff88c","34",1,1054.69999998808,1,18390.8999999762,"2","9033.59999996424",1,0,0,"1",8,17886.7999999523,"Jennifer","cog_load",1,"5390.700000047684",1,0,0,"1","{""Q0"":""Well, it was donated for dissection, not for eating. Also cannibalism is illegal""}","""","""","""","""",6,0,0,0,0,0,0,0,1,0,"2",1,0,0,1,"9026.300000011921",1,0,0,"1",6,"no","1","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
739,"cog_load","3780","""","survey-text",60,368757,"0.0-6.0","5e7dfc715acd1402882e93eb","618c128dfba7721f72bf2b20","618c6e91e5679e65c5feacf0","lnevo5slrubg9d4","56",1,1291,1,24054,"2","15419",0,2,0,"1",8,20422,"Incest","cog_load",1,"14699",1,0,0,"3","{""Q0"":""no""}","""","""","""","""",7,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"12384",1,0,0,"1",6,"no","3","NA",NA,"UK",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
454,"control","2911.999999999971","debriefing_form.html","external-html",27,263088,"0.0-7.0","5e7e6551c7c4b70becc3b666","618c128dfba7721f72bf2b11","618c4ba331ee39f5c7f9e84d","4enartufxbd5a2d","52",0,1947,1,15303,NA,"14510",NA,NA,NA,NA,8,75889,"Trolley","control",3,"6176.000000000029",1,0,0,NA,"""","""","""","""","""",2,1,0,1,0,1,1,0,1,1,"2",1,0,0,6,"5024",1,0,0,NA,6,"No","It is morally wrong to push someone to their death purposely","NA",NA,"UK",NA,1,1,1,"wrong","right","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","not wrong",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","no reason","no reason","no reason","reason","unstated","no reason","no reason","no reason",FALSE
214,"cog_load","2582.39999999851","""","survey-text",59,402172,"0.0-6.0","5e8646ec42953f0e9bd50696","618c128dfba7721f72bf2b1b","618c3c35269671b0cc579d37","oymvzo65ndv9z4h","58",0,18874.1000000015,4,26362.1000000015,"0","11316.5",1,0,0,"2",8,27659.8000000045,"Heinz","cog_load",1,"7450.70000000298",0,2,0,"2","{""Q0"":""}","""","""","""","""",3,0,0,0,0,0,0,0,0,0,"1",1,0,0,1,"13811.59999999404",1,0,0,"1",5,"no",NA,"NA",NA,"UK",1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
626,"control","23432","debriefing_form.html","external-html",27,229529,"0.0-7.0","5e88727006b1360008cf33fb","618c128dfba7721f72bf2b25","618c58db42e7926b612599d3","vmqsx3r2ff81dvc","36",1,1514,1,19033,NA,"5658.00000000003",NA,NA,NA,NA,8,24416,"Trolley","control",2,"15408",1,0,0,NA,"""","""","""","""","""",5,0,0,0,0,0,0,1,0,0,"2",1,0,0,2,"3542",1,0,0,NA,5,"No","We do not know for certain what would happen and the man that was pushed in front was not destined to die.","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
20,"control","16999","""","survey-text",25,232771,"0.0-6.0","5e8df6d3846bcc0643a0b1ed","618c128dfba7721f72bf2b34","618c2328108f28b6c1233949","7hbfvp2g0vd8xp5","32",0,1666,1,23488,NA,"5349",NA,NA,NA,NA,8,23801,"Incest","control",5,"15844",1,0,0,NA,"{""Q0"":"" Live and let live""}","""","""","""","""",5,1,1,0,0,1,0,0,1,0,"0",1,0,0,5,"41884",1,0,0,NA,5,"No",NA,"NA",NA,"UK",NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
248,"cog_load","15171.000000000058","""","survey-text",59,372341,"0.0-6.0","5e8e2926c75edb0d243a14f4","618c128dfba7721f72bf2b33","618c3ea9f4ad499ddc22a643","p87ebdtq913lpae","38",0,2471,1,16694,"1","9368",1,0,0,"0",8,37909,"Jennifer","cog_load",1,"7056.999999999971",0,2,0,"0","{""Q0"":""no numbers scrolled ""}","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"1",1,0,0,1,"9587.000000000058",1,0,0,"0",7,"No",NA,"NA",NA,"UK",1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
140,"cog_load","2471.999999999971","debriefing_form.html","external-html",54,234390,"0.0-7.0","5e8eeb27a22991000abcb472","618c128dfba7721f72bf2b34","618c36aaf8ee2998a07b83c9","6o964dnletmmvx1","30",0,1789,4,17046,"0","8014",1,0,0,"0",8,19963,"Jennifer","cog_load",1,"12309",1,0,0,"2","""","""","""","""","""",7,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"5844",1,0,0,"0",7,"No","2","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
704,"control","10245.899999999441","debriefing_form.html","external-html",27,396809,"0.0-7.0","5e8fa4b58028052a7880c8ac","618c128dfba7721f72bf2b14","618c6601b0582e7adecf5de2","0z4ronj3w7mawf2","40",1,1560.20000000019,1,26844.4000000004,NA,"11337.1000000006",NA,NA,NA,NA,8,129108,"Jennifer","control",1,"5906.200000000186",1,0,0,NA,"""","""","""","""","""",7,1,0,0,0,0,0,1,0,0,"2",1,0,0,1,"5620",1,0,0,NA,7,"no","morally very wrong","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
149,"control","3481","debriefing_form.html","external-html",26,279668,"0.0-7.0","5e90cc485905f23f088be0b5","618c128dfba7721f72bf2b0e","618c37a22d2ddd0cbde65fa4","lq7cu0yup69sz8a","24",0,1408,1,18699,NA,"7982",NA,NA,NA,NA,8,42619,"Heinz","control",3,"13358.000000000015",1,0,0,NA,"""","""","""","""","""",2,0,1,2,0,1,1,0,1,1,"0",1,0,0,5,"6760.000000000029",1,0,0,NA,2,"No",NA,"NA",NA,"UK",NA,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","not wrong",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,"unstated","2","no reason","no reason","unstated","unstated","2","no reason","no reason",FALSE
225,"cog_load","3504","""","survey-text",60,346178,"0.0-6.0","5e94ca3f591abe0c7d9f4a2a","618c128dfba7721f72bf2b11","618c3d072aec3b5af24a45ca","orwczqedrmlapon","51",0,2548,4,13929,"2","5999",0,2,0,"1",8,37689,"Heinz","cog_load",1,"7676",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",5,0,1,0,0,0,0,0,0,0,"2",1,0,0,1,"6317",1,0,0,"1",5,"no","He was effectively blackmailing Heinz to maximise his profit","NA",NA,"UK",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
160,"control","4295","""","survey-text",25,245015,"0.0-6.0","5e95da4d818c5d030518bb42","618c128dfba7721f72bf2b28","618c38ec2e076eaf97ec7cd7","hdunofjmhrzsxz8","43",1,1921,1,29709,NA,"9350",NA,NA,NA,NA,8,48120,"Incest","control",1,"8868",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"1",1,0,0,1,"4418",1,0,0,NA,6,"No",NA,"NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
587,"control","21134","""","survey-text",25,233505,"0.0-6.0","5e999e7c295393016b7c2577","618c128dfba7721f72bf2b25","618c559ca43391efb634969a","zcgax8kztk3q9nm","36",1,2471,4,24854,NA,"12086",NA,NA,NA,NA,8,21960,"Heinz","control",3,"13188",1,0,0,NA,"{""Q0"":""The questions were poorly worded.""}","""","""","""","""",5,0,0,0,0,0,0,0,0,0,"0",1,0,0,3,"5013",1,0,0,NA,5,"No",NA,"NA",NA,"UK",NA,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","wrong","wrong","wrong","not wrong","wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
951,NA,"2915.699999999255","""","html-button-response",12,56791,"0.0-4.0-0.0-0.0-4.0-0.0","5e9d6f8820239902aae4da43","618d7b245d63c4043bcefa05","618d89145766f66008a23b3d","zn3zc5xslog6xzo","19",0,1074.60000000149,4,9979.09999999963,"1","2915.69999999925",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><video autoplay muted><source src='video/num_scroll_test9.mp4' type='video/mp4'></video><br><p>Do you find multi-tasking difficult?</p>","1","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"UK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
439,"control","1765.999999999971","debriefing_form.html","external-html",27,242746,"0.0-7.0","5e9e1d11ac750d1e12b11187","618c128dfba7721f72bf2b0a","618c4aa66df1bd10353aa8c4","ws1wbtew1wlwmr8","19",0,7435,1,35891,NA,"6481",NA,NA,NA,NA,8,13165,"Incest","control",1,"11032",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"4111",1,0,0,NA,7,"no","ITS INCEST","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
202,"cog_load","3904","""","survey-text",67,347060,"0.0-6.0","5e9f76370de35f0efe53c6d4","618c128dfba7721f72bf2b1b","618c3ba0140e03b8f1c80ac6","8p85rts5gfxhnb7","5e9f76370de35f0efe53c6d4",0,2604.00000000001,4,8840,"2","6943",0,2,0,"1",8,29584,"Incest","cog_load",1,"19224",0,2,0,"2","{""Q0"":""no""}","""","""","""","""",2,0,0,2,0,0,0,0,0,0,"2",1,0,0,1,"4229",1,0,0,"1",5,"No","2","NA",NA,"UK",2,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","2","reason","reason","reason","unstated","2","reason","reason",FALSE
817,"control","8768.000000000058","debriefing_form.html","external-html",27,510230,"0.0-7.0","5e9fd88575fbf81810e6744d","618c128dfba7721f72bf2b15","618c9bac0cc7c066be7fc57e","9cp37krnp1qe34z","71",1,2364,1,22647,NA,"10908",NA,NA,NA,NA,8,28400,"Jennifer","control",1,"45870",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"8266",1,0,0,NA,6,"No","Because the body deserves respect. Even though I am not religious.","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
